n_iframes,has_fixed_iframe,max_zindex,full_viewport,drag_prevent,n_forms,n_inputs,n_pw_inputs,n_hidden_inputs,n_ext_scripts,form_ext_action,title_brand,favicon_brand,has_overlay,has_redirect,html_size_kb,label
0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,41,0
1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,1
4,0,0,0,0,1,3,0,1,0,0,0,1,0,0,19,1
2,1,5,1,0,0,3,0,0,2,0,0,0,1,0,324,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,13,0,0,1,4,0,0,1,0,0,0,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0
0,0,30,0,0,1,5,0,2,9,0,1,0,1,0,260,0
1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,18,0
0,0,0,0,0,1,6,1,2,0,0,0,0,1,1,66,1
9,1,9999,0,0,3,17,0,4,32,0,0,0,1,0,681,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
0,0,0,0,0,1,4,2,1,0,0,1,1,0,0,7,1
2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,17,1
1,1,0,0,0,0,1,0,0,9,0,0,0,1,1,536,0
0,0,0,0,0,1,2,0,0,2,0,0,1,1,1,46,0
1,0,0,0,0,1,2,0,0,3,0,0,0,0,1,154,0
0,0,999,0,0,1,1,0,0,0,0,0,0,0,0,51,0
1,0,0,0,0,3,6,0,0,5,0,0,0,0,0,83,0
1,0,0,0,0,2,34,2,27,1,0,0,1,0,1,53,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0,0,0,0,0,15,45,0,26,2,0,0,0,0,0,154,0
1,0,1,0,0,2,41,0,30,4,0,1,0,0,0,644,0
1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1075,0
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,93,0
0,0,0,0,0,1,2,0,1,5,1,0,0,0,0,22,0
1,1,15,0,0,3,11,0,6,7,0,0,0,1,1,210,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,9999,1,1,1,4,0,0,1,0,0,0,1,0,211,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,1,4,0,1,0,0,0,1,0,0,130,0
0,0,999,0,0,0,1,0,0,2,0,0,1,1,1,32,0
0,0,13,0,0,1,4,0,0,1,0,0,0,0,0,4,1
0,0,0,0,0,3,10,0,0,2,0,0,0,1,1,666,0
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,39,0
0,0,9999,1,1,7,54,1,30,0,0,0,0,1,1,367,0
0,0,9999,0,0,0,0,0,0,0,0,0,0,0,1,6,1
1,0,0,0,0,0,1,0,0,4,0,0,0,0,1,640,0
0,0,900,1,0,1,2,0,0,3,0,0,0,1,1,64,1
0,0,0,0,0,1,3,1,0,0,0,1,1,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,2,3,0,2,19,0,0,0,0,0,28,0
0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,111,1
1,0,0,0,0,0,1,0,0,4,0,0,0,0,1,535,0
1,0,101,1,0,2,12,0,3,7,0,1,0,0,0,117,0
3,0,0,0,0,4,4,0,0,0,0,0,0,1,1,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,5,371,3,319,6,0,0,0,0,0,205,0
0,0,0,0,0,1,7,0,5,1,0,0,0,1,0,28,1
4,1,9999,1,1,2,4,0,0,53,0,0,0,1,1,623,0
2,0,1,0,0,1,6,0,0,0,0,0,0,0,0,43,1
2,0,0,0,0,3,24,0,13,14,1,0,0,0,1,172,0
1,0,8000,0,0,4,18,0,11,3,1,0,0,1,1,100,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,2,6,1,1,0,1,0,0,0,1,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,2,18,0,9,3,0,0,0,0,1,43,0
4,0,0,0,0,2,44,2,31,0,1,1,0,1,1,139,1
0,0,0,0,0,1,4,0,2,4,1,0,0,0,0,46,0
0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,2,7,0,5,0,0,0,0,0,0,43,1
0,0,0,0,0,1,6,0,1,0,0,0,1,0,0,47,0
0,0,0,0,0,1,4,1,0,9,0,1,1,0,0,20,1
0,0,16,0,1,1,5,0,0,1,0,0,0,0,0,7,1
1,1,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
0,0,1070,1,1,1,1,0,1,1,0,0,0,1,0,169,0
0,0,0,1,0,1,4,0,2,2,0,0,0,0,0,155,0
0,0,0,0,0,2,12,0,0,4,0,0,0,0,0,36,0
0,0,0,0,0,4,16,1,11,0,0,0,0,0,0,67,0
2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,46,0
0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1
0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,84,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,94,0,0,0,0,0,0,1,1,431,0
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,142,0
0,0,0,1,1,0,2,0,0,2,0,0,1,1,0,46,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,0,0,0,0,7,22,7,0,0,0,0,0,0,0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,3,1,0,1,0,1,0,0,0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,7,0,5,1,0,0,0,1,0,28,1
1,0,0,0,0,1,6,0,3,2,0,0,0,1,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,100,0,0,1,10,0,1,0,0,0,0,0,0,68,0
0,0,900,1,0,1,2,0,0,3,0,0,0,1,0,64,1
0,0,0,0,0,2,4,0,2,0,0,0,0,0,1,34,0
0,0,0,1,0,1,21,1,0,3,0,0,0,0,0,8,1
1,0,0,0,0,1,12,1,10,1,0,1,1,1,1,96,1
0,0,0,0,0,2,2,0,0,20,0,0,0,0,0,425,0
0,0,0,0,0,1,18,1,14,1,0,1,0,0,0,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,2,0,0,19,0,0,1,1,1,181,0
0,0,0,0,0,1,7,0,1,0,0,0,1,0,0,228,0
0,0,9999,1,0,1,115,0,0,14,0,0,0,1,0,263,1
1,1,1072,1,0,3,6,0,2,2,1,0,0,1,1,147,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,8,1,4,0,0,0,0,0,0,8,1
0,0,0,1,0,1,21,1,0,3,0,0,0,0,0,8,1
0,0,2,0,0,2,7,0,3,3,1,0,0,0,0,61,0
1,0,0,0,0,2,14,0,0,1,1,0,1,0,1,172,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,2,18,1,13,0,1,0,0,0,0,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
0,0,9999,0,0,1,2,0,0,0,0,0,0,1,0,35,1
0,0,0,0,0,1,7,0,1,0,0,0,1,0,0,63,0
0,0,50,1,0,1,3,1,0,0,0,0,0,1,1,48,1
0,0,9999,1,0,1,3,0,0,1,0,1,0,0,0,3,1
0,0,145,0,1,1,5,0,0,0,0,0,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,1,4,0,2,2,0,0,0,0,0,46,0
0,0,8000,1,1,1,1,0,0,31,0,0,0,1,0,696,0
0,0,100,0,0,1,10,0,1,0,0,0,0,0,0,70,0
1,0,0,0,0,2,4,0,2,1,0,0,0,0,0,38,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,9999,0,0,3,32,0,20,4,0,0,0,1,1,119,0
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,1,4,0,2,8,0,0,0,1,0,237,0
1,1,9999,1,0,3,24,0,21,51,1,1,1,1,1,385,0
1,1,1006,1,0,3,17,0,11,0,0,0,0,1,0,117,0
1,1,1080,1,1,0,9,0,0,2,0,0,0,1,0,258,0
0,0,0,0,0,1,7,0,1,0,0,0,1,0,0,266,0
0,0,0,0,0,2,5,0,2,1,0,0,0,0,0,51,0
0,0,0,0,0,2,2,0,0,2,0,0,1,0,0,41,0
0,0,0,0,0,1,1,0,0,2,0,1,0,1,1,149,0
3,0,0,0,0,2,15,0,7,8,0,0,0,0,0,60,0
0,0,0,0,0,4,12,2,5,5,1,0,0,1,0,140,0
0,0,0,0,0,1,3,1,0,8,0,0,0,1,1,19,1
0,0,9999,1,0,2,17,0,7,20,1,0,0,1,1,275,0
0,0,0,0,0,1,7,0,2,0,0,0,0,0,0,8,1
1,0,0,0,0,0,6,2,0,19,0,0,0,0,0,40,0
0,0,0,0,0,1,2,1,0,8,0,0,0,1,1,543,1
1,0,0,0,0,1,28,0,5,5,0,0,0,1,0,112,0
1,0,0,0,0,1,6,0,4,2,1,0,0,0,0,36,0
0,0,0,1,0,3,8,1,1,2,1,1,0,0,0,23,1
0,0,0,0,0,5,40,0,7,3,0,0,0,0,1,97,0
0,0,0,0,1,20,20,0,20,0,0,0,0,0,0,15,1
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0
0,0,0,0,0,1,2,0,1,10,1,0,0,1,1,120,0
0,0,0,1,0,1,4,0,2,2,0,0,0,0,0,48,0
0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,91,0
0,0,0,1,0,1,4,0,0,1,0,0,0,0,0,33,1
0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,42,0
0,0,100,0,0,1,2,1,0,0,0,1,0,0,0,6,1
0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,471,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,998,1,0,0,0,0,0,0,0,0,0,0,1,10,0
0,0,0,1,0,4,13,2,4,35,0,0,0,1,0,66,0
0,0,900,1,0,1,2,0,0,3,0,0,0,1,0,64,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,1,1
0,0,1000,1,0,0,0,0,0,36,0,0,0,0,0,301,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54,0
0,0,0,1,0,0,5,0,0,1,0,0,0,1,0,219,0
0,0,100,1,0,0,0,0,0,6,0,1,0,1,0,120,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,0,999,1,0,0,0,0,0,0,0,0,0,0,0,77,1
1,0,0,0,0,2,7,0,4,10,0,1,0,0,1,134,0
0,0,100,0,0,1,2,1,0,1,0,1,0,0,0,6,1
2,0,0,0,0,1,14,0,5,2,0,0,1,1,0,58,0
0,0,0,0,0,1,12,1,10,0,0,1,0,0,0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,4,1
0,0,9999,1,1,1,5,0,0,1,0,0,0,0,0,6,1
0,0,0,0,0,7,40,1,24,9,0,0,0,1,0,107,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,44,0
0,0,0,0,0,2,14,0,7,2,0,0,0,1,0,164,0
0,0,0,0,0,1,2,0,0,8,0,0,0,0,0,67,0
0,0,0,0,0,2,5,1,0,1,1,0,0,0,0,71,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,21,1,0,3,0,0,0,0,0,8,1
0,0,9999,0,0,7,28,1,14,20,0,0,0,0,1,163,0
16,0,0,0,0,5,23,3,7,4,0,0,0,1,0,71,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,3,1,0,14,0,0,0,0,1,81,0
1,1,2000,1,0,4,14,0,5,11,0,0,1,1,1,118,0
0,0,99,1,0,1,2,0,0,0,0,1,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,8,1,4,0,0,0,0,0,0,8,1
2,1,9999,1,0,3,18,0,9,22,0,1,0,1,0,158,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0
0,0,0,0,0,2,6,0,5,0,0,0,0,0,0,18,1
0,0,0,0,0,1,15,0,11,9,0,0,0,1,0,44,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0
0,0,10,1,1,2,3,1,0,0,0,0,0,1,0,101,1
0,0,1,1,0,1,12,0,9,1,0,1,0,1,0,41,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0
0,0,10,1,0,3,10,0,4,14,0,1,0,0,0,70,0
0,0,31,0,0,1,4,1,0,0,0,0,0,0,0,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
1,0,0,0,0,2,34,2,27,1,0,0,1,0,1,53,1
0,0,0,0,0,2,18,1,13,0,1,0,0,0,0,9,1
0,0,0,0,0,2,7,0,4,3,0,0,0,0,0,50,0
1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,56,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,4,0
0,0,9999,1,0,2,24,1,19,1,1,0,0,1,1,283,1
0,0,0,0,0,0,4,1,2,0,0,0,1,0,1,12,0
0,0,9999,0,0,1,5,1,1,1,0,1,0,1,0,20,1
0,0,100,1,0,2,3,0,0,24,0,0,0,1,0,61,0
0,0,0,0,0,1,18,1,14,1,0,1,0,0,0,83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
2,0,0,0,0,2,4,1,0,7,0,0,0,1,0,47,0
0,0,0,0,0,0,0,0,0,35,0,1,0,0,1,235,0
0,0,1002,1,1,0,27,0,0,23,0,0,0,0,0,779,0
0,0,0,0,0,1,8,1,4,0,0,0,0,0,0,7,1
0,0,0,0,0,3,46,0,11,4,0,0,1,0,0,257,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,2,6,1,1,0,1,0,0,0,1,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,81,0
1,1,9999,1,1,4,6,0,5,0,0,0,1,1,0,514,0
0,0,9999,1,1,1,2,0,0,11,0,0,0,1,1,316,1
1,0,0,0,0,0,1,0,0,4,0,0,0,0,1,661,0
0,0,0,0,0,1,6,0,1,0,0,0,1,0,0,106,0
0,0,0,0,0,1,41,2,6,2,1,0,0,0,0,45,1
0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,112,0
1,1,9999,1,1,1,3,0,2,0,0,0,1,1,1,854,0
1,1,1031,1,1,1,1,0,0,0,0,0,1,1,0,839,0
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1
0,0,0,0,0,4,13,0,0,4,0,0,1,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,0,0,1,0,1,7,1,4,1,0,0,1,1,1,5,1
0,0,9999,1,0,1,6,0,3,9,0,0,0,0,0,64,0
1,1,10,1,0,3,6,0,2,8,0,0,1,1,0,121,0
0,0,9999,1,0,1,1,0,0,5,0,0,0,1,1,312,0
0,0,0,0,0,2,2,0,0,2,0,0,0,1,0,57,0
0,0,0,0,0,1,14,1,11,1,0,0,0,0,0,29,1
0,0,100,0,0,1,2,1,0,0,0,1,0,0,0,6,1
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0
1,0,9999,0,0,0,0,0,0,0,0,0,0,0,1,42,0
0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,22,0
0,0,0,0,0,1,6,1,2,3,0,0,0,0,0,2,1
0,0,0,0,0,1,8,1,4,0,0,0,0,0,0,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,9999,1,1,0,0,0,0,13,0,0,1,1,1,1274,0
0,0,999,1,0,3,8,0,3,16,1,0,0,1,1,126,0
1,0,0,0,0,3,2,0,0,0,0,0,0,1,0,305,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,69,0
0,0,0,0,0,2,6,1,1,0,1,0,0,0,1,15,1
0,0,0,0,0,1,2,1,0,7,0,0,1,0,1,44,1
1,0,0,0,0,1,3,1,0,1,0,0,1,0,0,17,0
0,0,0,0,0,1,5,1,2,0,0,0,0,0,0,3,1
0,0,31,0,0,1,8,0,0,1,0,0,0,0,0,22,1
1,0,0,0,0,0,0,0,0,13,0,1,0,1,1,95,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,11,1,8,0,0,0,0,0,1,31,1
0,0,0,0,0,2,5,0,0,2,0,0,0,1,0,29,0
1,1,9999,1,1,0,0,0,0,5,0,0,0,1,1,285,0
0,0,0,0,0,2,2,0,0,1,0,1,1,1,0,183,0
0,0,0,0,0,1,9,1,3,0,0,0,0,0,0,12,1
0,0,100,1,1,1,31,0,0,7,1,0,0,0,0,559,0
0,0,0,0,0,1,4,0,2,42,1,0,0,1,0,91,0
0,0,0,0,0,1,18,1,14,1,0,1,0,0,0,83,0
0,0,3,0,0,1,2,0,1,6,0,0,1,0,0,193,0
0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,0
0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,531,0
0,0,100,0,0,1,2,1,0,0,0,1,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,164,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,22,0
0,0,9999,1,0,0,0,0,0,1,0,0,1,1,1,127,0
0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,1,9,1,0,1,0,1,0,0,0,19,1
1,0,0,0,0,3,38,0,27,5,1,0,0,1,0,128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1
1,0,0,0,1,2,5,1,2,1,0,0,1,0,0,187,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,179,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,9999,1,0,1,3,1,0,1,0,0,0,1,0,100,1
0,0,1000,0,0,1,3,0,1,4,0,0,0,1,1,128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
2,0,0,0,0,1,26,8,4,0,0,0,1,0,0,43,0
0,0,9999,0,0,0,6,0,0,3,0,0,0,1,1,41,0
2,0,0,0,0,3,9,0,2,15,0,1,0,1,0,94,0
0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,2,6,0,0,4,1,0,0,1,0,99,0
1,0,0,0,0,0,1,0,0,7,0,0,1,0,0,35,0
0,0,100,0,0,1,10,0,1,0,0,0,0,0,0,61,0
0,0,9999,1,0,1,13,1,9,0,0,0,0,1,0,85,1
0,0,0,0,0,1,2,0,0,8,0,0,0,0,0,544,0
0,0,0,0,0,1,12,1,10,0,0,1,0,0,0,15,1
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,11,0
0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,145,0
0,0,0,0,0,6,21,1,14,4,0,0,0,1,0,66,0
0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,7,1
0,0,0,0,0,2,16,0,11,0,1,0,0,1,0,92,1
1,1,1,0,0,1,6,0,5,0,0,0,0,1,0,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,2,0,0,3,0,0,0,0,0,38,1
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,192,0
0,0,0,0,0,5,24,1,10,4,0,0,0,0,0,110,0
1,0,0,0,0,3,10,0,0,7,0,0,0,0,1,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,7,0
0,0,0,0,0,1,6,1,1,0,0,1,0,1,0,12,1
0,0,0,0,0,1,11,0,9,4,0,0,0,0,1,137,0
0,0,0,0,0,1,4,1,0,4,0,0,0,0,0,4,1
0,0,0,0,0,2,4,0,0,2,0,0,0,0,1,30,0
1,1,9999,1,0,3,24,0,21,50,1,0,1,1,1,311,0
0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2,0
0,0,5,0,0,2,2,0,0,0,0,0,0,1,0,4,1
0,0,0,0,0,1,1,0,0,4,0,0,1,0,1,81,0
0,0,0,0,0,3,12,1,4,36,0,0,0,0,0,78,0
0,0,100,1,0,2,7,1,3,0,1,0,0,0,0,16,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,4,0,0,2,0,0,0,1,0,110,0
1,1,9999,1,1,0,0,0,0,2,0,0,1,1,0,288,0
1,1,0,0,0,0,1,0,0,8,0,0,0,1,1,452,0
0,0,0,0,0,2,8,0,4,9,0,0,1,0,0,105,0
0,0,0,0,0,1,7,0,1,0,0,0,1,0,0,1022,0
0,0,11,0,0,1,2,0,0,38,0,0,0,1,1,108,0
0,0,0,0,0,1,18,1,15,0,0,0,0,0,0,48,1
0,0,0,0,0,1,2,1,0,1,0,0,0,0,1,4,1
0,0,0,0,0,1,15,1,13,2,0,1,0,0,0,17,1
4,0,100,1,0,2,13,2,0,17,0,0,0,1,1,227,0
0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,88,0
0,0,0,0,0,1,7,0,1,0,0,0,1,0,0,145,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0
0,0,200,1,0,1,17,0,17,0,0,0,1,0,0,55,0
0,0,200,1,0,1,5,1,0,0,0,1,1,0,0,16,1
0,0,0,0,0,2,6,1,1,0,1,0,0,0,1,15,1
0,0,999,1,1,0,6,0,0,0,0,0,0,1,0,60,1
0,0,999,0,0,3,3,0,0,2,0,0,0,1,0,173,1
0,0,0,0,0,1,7,0,1,0,0,0,1,0,0,952,0
1,0,0,0,0,4,13,2,5,0,1,0,1,0,1,106,1
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,36,0
1,0,1,1,0,2,3,0,1,1,0,0,0,0,0,283,0
1,0,0,0,0,2,5,0,4,1,0,0,0,0,0,98,0
0,0,0,0,0,1,9,0,4,2,0,0,0,1,1,88,0
0,0,0,1,0,2,4,0,2,3,0,0,0,0,0,29,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,111,1,1,3,1,0,0,19,0,0,1,1,0,490,0
0,0,9999,1,1,2,5,0,0,4,0,0,1,1,1,294,0
0,0,9999,1,1,2,3,0,1,0,0,0,0,1,1,256,0
0,0,0,0,0,2,6,1,2,4,0,0,0,1,1,43,0
1,0,0,0,0,1,5,0,3,8,0,0,0,0,1,304,0
0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,28,0
0,0,0,0,0,10,73,1,69,32,0,0,0,0,1,38,1
0,0,0,0,1,1,20,1,17,2,0,0,0,1,0,27,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,2,0,1,1,0,1,0,0,0,17,0
0,0,0,0,0,1,6,1,4,2,0,0,0,0,1,16,1
0,0,1000,1,1,1,11,0,1,44,0,0,1,1,0,686,0
1,1,999,1,0,4,20,1,10,3,0,0,0,1,1,198,0
1,0,6000,0,0,0,0,0,0,2,0,0,0,1,1,81,0
0,0,1001,0,0,2,3,0,1,2,0,0,1,0,0,17,0
2,0,9003,1,0,4,21,1,9,9,0,0,0,1,1,107,0
0,0,30,0,0,1,16,0,6,7,0,0,0,0,1,105,0
0,0,0,0,0,2,12,0,0,4,0,0,0,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,32,2,27,1,0,1,0,0,0,85,0
2,0,0,0,0,2,8,0,4,29,0,0,0,1,1,504,0
1,0,0,0,0,3,3,0,0,8,0,0,0,0,1,144,0
1,0,0,0,0,2,3,0,0,2,0,0,0,1,0,102,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,265,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0
2,0,0,1,0,1,1,0,0,12,1,0,0,1,1,244,1
0,0,0,0,0,5,56,1,48,5,1,0,0,1,1,386,0
1,1,2000,1,0,4,11,0,1,7,0,0,1,0,0,98,0
2,0,9999,0,0,1,7,0,1,17,0,0,0,1,0,149,0
0,0,0,0,0,1,1,0,0,6,0,1,0,1,0,86,0
0,0,9999,0,0,1,5,1,3,0,0,0,0,0,0,6,1
0,0,0,0,0,2,9,0,3,4,0,0,0,0,0,96,0
0,0,0,0,0,2,5,0,1,1,0,0,0,0,0,7,0
0,0,900,1,0,1,2,0,0,3,0,0,0,1,0,64,1
0,0,9999,1,0,0,1,0,0,0,0,0,0,1,0,210,0
0,0,0,0,0,3,8,1,0,1,1,0,0,0,1,51,1
0,0,3,1,0,1,4,1,0,1,1,0,0,0,1,21,1
0,0,30,0,0,1,16,0,6,7,0,0,0,0,1,351,0
2,0,0,0,0,2,13,1,10,0,0,0,0,0,1,40,0
1,1,1,1,1,3,21,0,12,15,0,0,0,0,0,101,0
0,0,9999,1,0,1,3,0,0,1,0,1,0,0,0,3,1
0,0,0,0,0,0,0,0,0,34,0,0,0,1,1,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1
0,0,0,0,0,1,3,0,1,0,1,0,1,0,1,123,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,1,0,1,1,0,0,4,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
2,1,0,0,0,3,38,4,31,0,0,0,0,1,0,27,1
